"","soc_id","EA_code","line_7","line_10","line_21","line_23","line_37","Society_latitude","Society_longitude","GlottoID","FamilyLevGlottocode","Region","Division","X.x","subsistence","X.y","class","caste","slavery","class_scaled","caste_scaled","slavery_scaled","SocialLayering_additive","EA031","EA033","xd_id","pref_name_for_society","glottocode","ORIG_name_and_ID_in_this_dataset","alt_names_by_society","main_focal_year","HRAF_name_ID","HRAF_link","origLat","origLong","Lat","Long","Comment","glottocode_comment","std_subsistence","std_caste","std_slavery","std_class","std_EA033","std_EA031","musical_pc1","social_pc1"
"414",30021,"B66",0,0.75,0.75,0.25,0,-22.52,43.39,"mike1243","aust1307","Africa","East Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",30024,"Ai20",0,0.5,0.75,0,0.25,10.01,14.87,"tupu1244","atla1278","Africa","Central Africa",182,4,349,0,NA,NA,0,NA,NA,NA,NA,1,"xd349","Tupuri","tupu1244","Tuburi (Ai20)","Tuburi, Toupouri",1910,"","",10,15,10,15,"Original","",0.5,NA,NA,0,0.2,NA,NA,NA
"416",30025,"Ai15",0.25,0.5,0.75,0,0.25,9.83,14.48,"mund1325","atla1278","Africa","Central Africa",179,4,343,NA,0,2,NA,0,1,NA,NA,2,"xd343","Mundang","mund1325","Mundang (Ai15)","Moundan",1900,"","",10,14,10,14,"Original","",0.5,0,1,NA,0.4,NA,NA,NA
"417",30029,"Ih7",0.5,0.75,0.5,0,0,-21.03,167.24,"dehu1237","aust1307","Oceania","Melanesia",549,6,846,2,0,1,0.5,0,0.5,1,NA,2,"xd873","Lifu","dehu1237","Lifu (Ih7)","Lifu Islanders",1910,"","",-21,163,-20.94,167.23,"Revised","",0.75,0,0.5,0.5,0.4,NA,NA,NA
"418",30034,"Ia11",0,0.5,0.5,0,0.5,22.64,121.01,"puyu1239","aust1307","Southeast Asia","Island S E Asia",446,8,707,2,0,NA,0.5,0,NA,NA,5,1,"xd734","Puyuma","puyu1239","Puyuma (Ia11)","",1930,"","",23,121,23,121,"Original","",1,0,NA,0.5,0.2,0.625,NA,NA
"419",30038,"Ig4",0,0.5,0.75,0,0.5,-3.06,151.4,"nots1237","aust1307","Oceania","Melanesia",NA,NA,829,0,0,0,0,0,0,0,4,1,"xd856","Lesu","nots1237","Lesu (Ig4)","New Irelanders",1930,"Lesu (OM24)","http://ehrafworldcultures.yale.edu/collection?owc=OM24",-3,153,-3.06,151.66,"Revised","",NA,0,0,0,0.2,0.5,NA,NA
"420",30040,"Ie7",0,0,0.25,0,0.25,-5.46,143.69,"enga1252","nucl1709","Oceania","Melanesia",516,3,794,0,0,0,0,0,0,0,4,1,"xd821","Enga","enga1252","Enga (Ie7)","",1950,"","",-6,144,-6,144,"Original","",0.375,0,0,0,0.2,0.5,0.343483792651933,-0.722279361124783
"421",30042,"Aj29",0.75,1,0.75,0,0.25,1.61,37.05,"samb1315","nilo1247","Africa","East Africa",216,5,405,0,NA,0,0,NA,0,NA,1,3,"xd405","Samburu","samb1315","Samburu (Aj29)","Lokop, Loikop",1950,"","",1,37,1,37,"Original","",0.625,NA,0,0,0.6,0.125,NA,NA
"422",30043,"Aj5",0,0.75,0.75,0,0.25,4.31,35.71,"turk1308","nilo1247","Africa","East Africa",NA,NA,410,0,0,0,0,0,0,0,NA,1,"xd410","Turkana","turk1308","Turkana (Aj5)","ŋiTurkana, Elgume",1920,"Turkana (FL17)","http://ehrafworldcultures.yale.edu/collection?owc=FL17",4,35,4,35,"Original","",NA,0,0,0,0.2,NA,NA,NA
"423",30045,"Cb21",0.5,0.75,0.75,0,0.25,8.14,13.08,"adam1253","atla1278","Africa","Central Africa",269,5,471,0,0,2,0,0,1,1,NA,NA,"xd471","Djafun","adam1253","Djafun (Cb21)","Djafun Fulani",1930,"","",8,13,8,13,"Original","",0.625,0,1,0,NA,NA,NA,NA
"424",30073,"B84",0.5,0.5,0.5,0,0.25,-12.34,133.34,"gunw1252","gunw1250","Australia","Northern Territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",30077,"Id3",0,0,0.25,0.5,0.25,-11.63,130.96,"tiwi1244","ISOLATE_tiwi1244","Australia","Northern Territory",480,1,751,0,0,0,0,0,0,0,3,1,"xd778","Tiwi","tiwi1244","Tiwi (Id3)","",1920,"Tiwi (OI20)","http://ehrafworldcultures.yale.edu/collection?owc=OI20",-12,131,-11.56,130.81,"Revised","",0.125,0,0,0,0.2,0.375,0.824496289591453,-1.04316583510733
"426",30080,"Id2",0.25,0.5,0.5,0.5,0.25,-12.29,135.34,"dhuw1249","pama1250","Australia","Northern Territory",479,1,750,0,0,0,0,0,0,0,1,1,"xd777","Yolngu, Dhuwal","dhuw1249","Murngin (Id2)","Murngin, Wulamba, Dhuwal",1930,"Murngin (OI17)","in process",-12,136,-12.48,135.96,"Revised","",0.125,0,0,0,0.2,0.125,-0.0149418990999778,-1.24151034997747
"427",30087,"B165",0.5,0.75,0.75,0.25,0.25,38.54,-123.08,"kash1280","pomo1273","North America","United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",30099,"Eg2",1,0,0.25,0.75,0.75,10.52,78.83,"tami1289","drav1251","South Asia","India",402,8,651,4,3,0,1,1,0,2,8,4,"xd678","Tamil","tami1289","Tamil (Eg2)","",1880,"Tamil (AW16)","http://ehrafworldcultures.yale.edu/collection?owc=AW16",11,79,11,79,"Original","",1,1,0,1,0.8,1,2.1234529862009,2.04605179601234
"429",30104,"Nc19",0.25,0.75,0.5,0,0.5,38.91,-123.66,"sout2984","pomo1273","North America","United States",655,1,965,1,0,0,0.25,0,0,0.25,NA,1,"xd1117","Southern Pomo","sout2984","Southern Pomo (Nc19)","Southern Pomo",1860,"Pomo (NS18)","http://ehrafworldcultures.yale.edu/collection?owc=NS18",38,-123,38.55,-122.94,"Revised","",0.125,0,0,0.25,0.2,NA,NA,NA
"430",30112,"Ch1",0.25,0,0.25,1,0.5,44.32,21.92,"serb1264","indo1319","Europe","Southeast Europe/ Balkans",324,7,546,4,0,0,1,0,0,1,8,4,"xd546","Serbs","serb1264","Serbs (Ch1)","Serbians",1950,"Serbs (EF06)","http://ehrafworldcultures.yale.edu/collection?owc=EF06",44,20,44,20,"Original","",0.875,0,0,1,0.8,1,1.74193184390746,1.32487316587557
"431",30134,"Aj23",0,0.75,0.75,0,0.25,1.57,35.23,"poko1263","nilo1247","Africa","East Africa",213,5,399,0,0,0,0,0,0,0,NA,2,"xd399","Plains Suk","east2420","Plains Suk (Aj23)","Pokot",1950,"","",1,36,1,36,"Original","",0.625,0,0,0,0.4,NA,NA,NA
"432",30150,"Cd3",1,0.75,0.5,0.75,0.5,35,-4,"tari1263","afro1255","Africa","Northern Africa",302,7,521,1,1,0,0.25,0.333333333333333,0,0.583333333333333,7,2,"xd521","Riffians","tari1263","Riffians (Cd3)","",1920,"Berbers of Morocco (MX03)","http://ehrafworldcultures.yale.edu/collection?owc=MX03",35,-4,35,-4,"Original","",0.875,0.333333333333333,0,0.25,0.4,0.875,0.592039720563032,0.56991681797624
"433",30163,"Af36",1,0.75,0.75,0,0.25,6.46,0.81,"ewee1241","atla1278","Africa","West Africa",NA,NA,215,2,0,1,0.5,0,0.5,1,NA,3,"xd215","Ewe","aguu1242","Ewe (Af36)","",1900,"","",7,1,7,1,"Original","",NA,0,0.5,0.5,0.6,NA,NA,NA
"434",30167,"Af3",1,0.5,0.75,0,0.25,6.35,-1.33,"akan1250","atla1278","Africa","West Africa",NA,NA,208,2,0,1,0.5,0,0.5,1,7,3,"xd208","Ashanti","asan1239","Ashanti (Af3)","Twi",1900,"Twi (FE12)","http://ehrafworldcultures.yale.edu/collection?owc=FE12",7,-2,7,-2,"Original","",NA,0,0.5,0.5,0.6,0.875,NA,NA
"435",30174,"Ad4",0,0.75,0.75,0,0.25,-0.29,36.72,"kiku1240","atla1278","Africa","East Africa",53,4,109,1,0,0,0.25,0,0,0.25,4,1,"xd109","Kikuyu","kiku1240","Kikuyu (Ad4)","Aikikuyu",1930,"Gikuyu (FL10)","http://ehrafworldcultures.yale.edu/collection?owc=FL10",-1,37,-1,37,"Original","",0.5,0,0,0.25,0.2,0.5,-1.26544489854769,-0.447818587925462
"436",30175,"Ad22",0,0.5,0.75,0,0.25,-3.16,32.88,"suku1261","atla1278","Africa","East Africa",41,4,90,2,0,1,0.5,0,0.5,1,NA,3,"xd90","Sukuma","suku1261","Sukuma (Ad22)","Basukuma, Wassukuma",1950,"","",-3,34,-3,34,"Original","",0.5,0,0.5,0.5,0.6,NA,NA,NA
"437",30186,"Ia14",0,0.5,0.25,0,0.25,22.05,121.54,"yami1254","aust1307","Southeast Asia","Island S E Asia",NA,NA,710,0,0,0,0,0,0,0,4,1,"xd737","Tao","yami1254","Yami (Ia14)","Yami",1930,"","",22,122,22.05,121.55,"Revised","",NA,0,0,0,0.2,0.5,NA,NA
"438",30187,"Ae3",1,0.75,0.75,0,0.25,1.02,10.98,"fang1246","atla1278","Africa","Central Africa",NA,NA,149,1,2,0,0.25,0.666666666666667,0,0.916666666666667,2,1,"xd149","Fang","fang1246","Fang (Ae3)","Fan, Pahouin, Pangwe",1910,"Fang (FH09)","in process",1,11,1,11,"Original","",NA,0.666666666666667,0,0.25,0.2,0.25,NA,NA
"439",30192,"Ic1",0.25,0.5,0.5,0.25,0.25,-4.33,120.25,"maka1311","aust1307","Southeast Asia","Island S E Asia",464,8,732,2,0,1,0.5,0,0.5,1,3,4,"xd759","Macassarese","maka1311","Macassarese (Ic1)","",1940,"Makassar (OG06)","in process",-5,119,-5.31,119.69,"Revised","",1,0,0.5,0.5,0.8,0.375,-0.255448147569738,0.660959167245002
"440",30193,"Ae50",1,0.75,1,0,0,5.49,10.85,"bamu1253","atla1278","Africa","Central Africa",NA,NA,172,2,0,2,0.5,0,1,1.5,NA,4,"xd172","Bamum","bamu1253","Bamum (Ae50)","Bamun, Mum",1920,"","",6,11,6,11,"Original","",NA,0,1,0.5,0.8,NA,NA,NA
"441",50245,"Cg3",1,1,0.5,0.25,0.75,53.09,-9.65,"iris1253","indo1319","Europe","Western Europe",321,7,543,4,0,0,1,0,0,1,8,3,"xd543","Irish","iris1253","Irish (Cg3)","Gaelic",1930,"Rural Irish (ER06)","http://ehrafworldcultures.yale.edu/collection?owc=ER06",53,-9,53,-9,"Original","",0.875,0,0,1,0.6,1,0.199096094736697,1.14066636438797
"442",62297,"ch19",0,0,0.5,0,0.5,65.17,30.87,"livv1243","ural1272","Europe","Northern Europe",NA,NA,1272,1,0,1,0.25,0,0.5,0.75,2,5,"xd556","Karelians","livv1243","Karelians (ch19)","Karjalaizet, Karjalaini, Karely, Livgilyajne, Livvikjoj, Lyuudilaine, Lyuudikjo",1874,"","",64,33,64,33,"Original","",NA,0,0.5,0.25,1,0.25,NA,NA
"443",62299,"Ic9",0,0.5,0.5,0.5,0.75,-9.88,120.23,"kamb1299","aust1307","Southeast Asia","Island S E Asia",473,8,744,2,0,2,0.5,0,1,1.5,NA,2,"xd771","Sumbanese","kamb1299","Sumbanese (Ic9)","Tau Humba",1930,"","",-10,120,-10,120,"Original","",1,0,1,0.5,0.4,NA,NA,NA
"444",62300,"Na25",0.25,0.75,0.75,0.25,0.25,69.38,-52.86,"kala1399","eski1264","North America","Greenland",578,2,888,0,0,0,0,0,0,0,NA,1,"xd1041","Kalaallit (West Greenland)","kala1399","Greenlanders (Na25)","West Greenland Eskimo, West Greenland Inuit",1910,"","",69,-53,68.66,-51.22,"Revised","Note 8Feb2018: Glottocode updated from west2617 to kala1399",0.25,0,0,0,0.2,NA,NA,NA
"445",62302,"Eb8",1,0.25,0.25,1,0.75,41.35,60.85,"nort2690","turk1311","Central Asia","C Central Asia",NA,NA,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xd616","Uzbek","nort2690","Uzbek (Eb8)","",1800,"","",43,60,43,60,"Original","",NA,NA,NA,NA,NA,NA,NA,NA
"446",62311,"Ed4",0,0,0.75,0.5,0,26.83,106.83,"horn1235","hmon1336","East Asia","China",NA,NA,620,0,0,0,0,0,0,0,3,2,"xd647","Miao","horn1235","Miao (Ed4)","",1940,"Miao (AE05)","http://ehrafworldcultures.yale.edu/collection?owc=AE05",26,107,26,107,"Original","Changed from hea to hrm on 8 April 2017 based on comment by H. Hammarström: Based on where Ruey worked, language should be cqd or hrm (they are intelligible, which is why glottolog only has one entry for them).",NA,0,0,0,0.4,0.375,NA,NA
"447",62405,"Ed5",0.25,0,0.25,1,0.75,34.7,133.92,"nucl1643","japo1237","East Asia","Japan",379,8,621,4,1,0,1,0.333333333333333,0,1.33333333333333,8,5,"xd648","Japanese","nucl1643","Japanese (Ed5)","",1950,"Okayama (AB43)","http://ehrafworldcultures.yale.edu/collection?owc=AB43",35,136,35,136,"Original","",1,0.333333333333333,0,1,1,1,2.08555273459059,1.82337758292459
"448",62424,"NN23",0.5,0.25,0.75,0.25,0.25,31.22,-81.39,"gull1241","indo1319","North America","United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",62459,"Ia13",0.25,0,0.25,0.25,0.75,5.19,119.97,"sout2918","aust1307","Southeast Asia","Island S E Asia",448,2,709,1,0,0,0.25,0,0,0.25,4,1,"xd736","Badjau Tawi-Tawi","sout2918","Badjau Tawi-Tawi (Ia13)","Tawi-Tawi Badjaw, Badjau",1960,"","",5,120,5.09,119.97,"Revised","",0.25,0,0,0.25,0.2,0.5,1.36403398918131,-0.669532804472944
"450",62462,"Ci9",0,0.5,0.5,0,0.75,42.94,42.7,"svan1243","kart1248","Western Asia","Caucasus",NA,NA,568,NA,NA,0,NA,NA,0,NA,NA,NA,"xd585","Svan","svan1243","Svan (Ci9)","Mushüan",1910,"","",43,43,43,43,"Original","",NA,NA,0,NA,NA,NA,NA,NA
"451",62488,"M013",0,0.25,0.25,0.5,0.5,31.5,34.46,"sout3123","afro1255","Western Asia","Middle East",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",62522,"N010x",1,0,0.5,0.25,1,40.73,-74.17,"meri1242","indo1319","North America","United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",62526,"Nd58",0.5,0.75,0.75,0.5,0.5,40.28,-110.14,"utes1238","utoa1244","North America","United States",731,2,1042,0,0,0,0,0,0,0,NA,1,"xd1194","Uintah Ute","utee1244","Uintah (Nd58)","Tompanowots, Yampa",1860,"","",40,-112,40,-112,"Original","",0.25,0,0,0,0.2,NA,NA,NA
"454",62527,"Cb26",0.25,0.5,0.5,0.5,0.25,11.15,8.78,"haus1257","afro1255","Africa","West Africa",NA,NA,476,4,1,1,1,0.333333333333333,0.5,1.83333333333333,8,4,"xd476","Zazzagawa Hausa","haus1257","Zazzagawa Hausa (Cb26)","Hausa, Zazzagawa, Hausa of Zaria, Hausa of Zazzau",1950,"Hausa (MS12)","http://ehrafworldcultures.yale.edu/collection?owc=MS12",11,8,11,8,"Original","Note 22Jul2021 - matched to language haus1257, replacing previous match to dialect araw1280 (this match was deemed inaccurate - according to Wikipedia, araw1280 is a northern dialect, when instead the best match would be a southern dialect. No southern dialect was found in Glottolog, hence the language-level match.) Suggestion: Glottolog should add a southern dialect. According to wikipedia page for Hausa Language,  ""Zazzaganci in Zazzau is the major Southern dialect""; according to SCCS pinpointing sheets, Zazzagawa Hausa are those in the Zaria (also known as the 'Zazzau Emirate') region.",NA,0.333333333333333,0.5,1,0.8,1,NA,NA
"455",62529,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",62533,"Id11",0.5,0.75,0.5,0.5,0,-12.05,134.23,"bura1267","mani1293","Australia","Northern Territory",476,1,747,0,0,0,0,0,0,0,2,1,"xd774","Gidjingali","gunn1248","Gidjingali (Id11)","Burarra, Gun-nartpa",1950,"","",-12,135,-12.29,134.32,"Revised","",0.125,0,0,0,0.2,0.25,-0.521312642659704,-1.1423380925424
"457",62552,"B82",0.25,0.75,0.75,0,0.25,-10.12,142.14,"kala1377","pama1250","Australia","Queensland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",62555,"Na39",0.25,0,0.5,0.25,0.5,46.57,-84.15,"east2542","algi1248","North America","United States/ Canada",593,2,903,0,0,0,0,0,0,0,2,1,"xd1055","Eastern Ojibwa","east2542","Eastern Ojibwa (Na39)","Kitchibuan, Kitchibuan Ojibwa; Kitchibaun Ojibwa",1870,"Ojibwa (NG06)","http://ehrafworldcultures.yale.edu/collection?owc=NG06",46,-85,46,-85,"Original","",0.25,0,0,0,0.2,0.25,0.599276782253292,-1.03148098426866
"459",62559,"Ab4",1,0.75,0.75,0,0.5,-24.18,33.14,"tson1249","atla1278","Africa","Southern Africa",19,4,27,2,0,0,0.5,0,0,0.5,NA,3,"xd27","Tsonga","tson1249","Thonga (Ab4)","Thonga, Tonga, Vatsonga",1920,"Tsonga (FT06)","http://ehrafworldcultures.yale.edu/collection?owc=FT06",-24,32,-24,32,"Original","",0.5,0,0,0.5,0.6,NA,NA,NA
"460",62560,"Af32",1,0,0.5,0,0.5,6.71,3.46,"egba1238","atla1278","Africa","West Africa",NA,NA,211,2,0,1,0.5,0,0.5,1,7,3,"xd211","Egba","egba1238","Egba (Af32)","",1920,"Yoruba (FF62)","http://ehrafworldcultures.yale.edu/collection?owc=FF62",7,3,7,3,"Original","",NA,0,0.5,0.5,0.6,0.875,NA,NA
"461",62561,"Af33",1,0.75,0.5,0,0.25,7.61,5.23,"ekit1244","atla1278","Africa","West Africa",98,4,212,2,0,1,0.5,0,0.5,1,7,3,"xd212","Ekiti","ekit1244","Ekiti (Af33)","",1950,"Yoruba (FF62)","http://ehrafworldcultures.yale.edu/collection?owc=FF62",8,5,8,5,"Original","",0.5,0,0.5,0.5,0.6,0.875,-0.473099915529381,0.430012962402705
"462",62565,"Cd16",0.5,0.75,0.25,0.5,0.5,32.58,-6.71,"moro1292","afro1255","Western Asia","Berber & Semitic North Africa",296,8,514,4,1,1,1,0.333333333333333,0.5,1.83333333333333,8,5,"xd514","Moroccans","sout3117","Moroccans (Cd16)","",1930,"","",33,-8,33,-8,"Original","",1,0.333333333333333,0.5,1,1,1,0.587065454951451,1.87167509304677
"463",62569,"Ca5",1,0.5,0.5,0.5,0.75,22.19,36.33,"bish1251","afro1255","Africa","East Africa",254,5,453,0,NA,0,0,NA,0,NA,NA,2,"xd453","Bisharin","bish1251","Bisharin (Ca5)","",1930,"","",20,35,20,35,"Original","",0.625,NA,0,0,0.4,NA,NA,NA
"464",62570,"Na43",0,0.5,0.5,0,0.25,67.83,-100.98,"nets1241","eski1264","North America","Canada",598,2,908,0,0,0,0,0,0,0,1,1,"xd1060","Netsilik","nets1241","Netsilik (Na43)","Netsilik Inuit, Netsilik Eskimo",1920,"","",69,-96,69,-96,"Original","",0.25,0,0,0,0.2,0.125,-0.588756562732852,-1.13065324170372
"465",62573,"Ac32",0,0,0.5,0,0.25,-12.59,26.2,"kaon1241","atla1278","Africa","Central Africa",28,3,58,0,0,1,0,0,0.5,0.5,NA,2,"xd58","Kaonde","kaon1241","Kaonde (Ac32)","Bakaonde",1920,"","",-13,26,-13,26,"Original","",0.375,0,0.5,0,0.4,NA,NA,NA
"466",62581,"Cc12",0,0.75,0.5,0,0.5,20,2,"tadh1242","afro1255","Africa","Northern Africa",NA,NA,490,3,1,2,0.75,0.333333333333333,1,2.08333333333333,NA,3,"xd490","Ifora","tadh1242","Ifora (Cc12)","",1944,"","",20,2,20,2,"Original","",NA,0.333333333333333,1,0.75,0.6,NA,NA,NA
"467",62582,"Cc10",0.25,0,0.25,1,0.5,16.3,7.95,"taya1257","afro1255","Africa","Northern Africa",NA,NA,488,3,3,2,0.75,1,1,2.75,2,3,"xd488","Asben","taya1257","Asben (Cc10)","Air Tuareg, Kel Air",1900,"","",18,8,18,8,"Original","Note 8Feb2018: Glottocode changed to [thz] (Tayart Tamajeq) based on note from HH. At least 3 of the references refer to the Air Tuareg (=[thz], and the society name itself is ""Asben"", which some googling suggests was a synonym for Air/Tuareg Kingdom (p. 125 of Robinson and Smith 1979). However, at least one reference refers to the ""Kel Tadele"" in its title; Wikipedia lists the Kel Tadele as a group ""to the west of Aïr [i.e., thz] in the Tamesna plain"". Thus, the user may wish to investigate whether cultural descriptions combine the practices of more than one Touareg language group.",NA,1,1,0.75,0.6,0.25,NA,NA
"468",62588,"Na2",0.25,0.75,0.75,0.25,0.5,71.38,-156.48,"nort2944","eski1264","North America","United States",572,2,882,1,0,0,0.25,0,0,0.25,3,1,"xd1036","Tareumiut","nort2944","Tareumiut (Na2)","Tagiumiut, Point Barrow Eskimo, Barrow",1880,"","",71,-157,71,-157,"Original","",0.25,0,0,0.25,0.2,0.375,-0.588515592701442,-0.768705061908011
"469",62590,"Ig21",0,0.25,0.75,0.25,0.5,-3.5,153.22,"tang1348","aust1307","Oceania","Melanesia",538,6,827,0,0,0,0,0,0,0,NA,1,"xd854","Tangu","tang1348","Tangu (Ig21)","Tanga",1930,"","",-3,153,-3.38,153.31,"Revised","",0.75,0,0,0,0.2,NA,NA,NA
"470",62591,"Ic7",0,0.25,0.25,0.5,0.25,-8.17,122.83,"lama1277","aust1307","Southeast Asia","Island S E Asia",NA,NA,742,2,0,1,0.5,0,0.5,1,5,3,"xd769","Ili-Mandiri","lama1277","Ili-Mandiri (Ic7)","",1920,"","",-8,123,-8.33,122.85,"Revised","",NA,0,0.5,0.5,0.6,0.625,NA,NA
"471",62593,"Cc15",0.75,1,0,0,0.25,29.74,-6.94,"susi1238","afro1255","Africa","Northern Africa",NA,NA,493,3,1,1,0.75,0.333333333333333,0.5,1.58333333333333,NA,NA,"xd493","Drawa","susi1238","Drawa (Cc15)","",1920,"","",31,-7,31,-7,"Original","",NA,0.333333333333333,0.5,0.75,NA,NA,NA,NA
